"Date","WaterLevel_m","vol_m3"
2021-09-21,10.5201643809722,816547.120827711
2021-09-22,10.7207162597917,854993.398324667
2021-09-23,10.8761841014583,884796.957472326
2021-09-24,10.88361830125,886222.111451639
2021-09-25,10.8805742622917,885638.561862413
2021-09-26,10.8732574724306,884235.915649158
2021-09-27,10.8630186890972,882273.116259884
2021-09-28,10.8540884361806,880561.165298501
2021-09-29,10.843495395,878530.453827925
2021-09-30,10.8325520072222,876432.580072077
2021-10-01,10.8201116247222,874047.728827707
2021-10-02,10.8093479371528,871984.304033976
2021-10-03,10.8007877319444,870343.292108245
2021-10-04,10.7994019905556,870077.642151287
2021-10-05,10.7904980299306,868370.731485449
2021-10-06,10.7881307820833,867916.924379906
2021-10-07,10.7836224870139,867052.673372644
2021-10-08,10.77546441625,865488.751587046
2021-10-09,10.7686319695139,864178.955115699
2021-10-10,10.758044360625,862149.2850285
2021-10-11,10.7477976823611,860184.972162051
2021-10-12,10.7265996692806,856121.262073291
2021-10-13,10.7053358486111,852044.936511466
2021-10-14,10.6943235069444,849933.844129284
2021-10-15,10.6824393186806,847655.616657624
2021-10-16,10.6733022765278,845904.02370235
2021-10-17,10.6567947734722,842739.495666055
2021-10-18,10.6392228309722,839370.912028283
2021-10-19,10.623480411875,836353.052426828
2021-10-20,10.6096676152083,833705.106086052
2021-10-21,10.5972944482639,831333.140225335
2021-10-22,10.5878949902083,829531.241510389
2021-10-23,10.57316152875,826706.801514851
2021-10-24,10.559132526875,824017.408115665
2021-10-25,10.5493178244444,822135.906055368
2021-10-26,10.533734527,819148.550457437
2021-10-27,10.5052168872222,813681.650327114
2021-10-28,10.4903820954167,810837.785060314
2021-10-29,10.5258503244444,817637.12986603
2021-10-30,10.5333213189583,819069.337482085
2021-10-31,10.5254268229861,817555.943617947
2021-11-01,10.5106668519444,814726.421671529
2021-11-02,10.5029751615278,813251.906120138
2021-11-03,10.4909745049306,810951.351388872
2021-11-04,10.477479968125,808364.416228886
2021-11-05,10.4654662015972,806061.348292402
2021-11-06,10.4527266084722,803619.137651618
2021-11-07,10.4408469833333,801341.784941995
2021-11-08,10.4278740189583,798854.836471328
2021-11-09,10.4121937760993,795848.896204265
2021-11-10,10.3948277228472,792519.782030486
2021-11-11,10.3830413158333,790260.299459614
2021-11-12,10.4078885454861,795023.573141639
2021-11-13,10.4025049995833,793991.534444649
2021-11-14,10.3887400070833,791352.752277592
2021-11-15,10.3770822367361,789117.929665092
2021-11-16,10.3620988174306,786245.572149093
2021-11-17,10.3506606565278,784052.849195254
2021-11-18,10.3424560853472,782480.013167948
2021-11-19,10.3295656918056,780008.893724614
2021-11-20,10.3136161213194,776951.322703709
2021-11-21,10.3031571490972,774946.312574881
2021-11-22,10.3063559798582,775559.53612494
2021-11-23,10.3019053318056,774706.336189448
2021-11-24,10.2883711030556,772111.791988253
2021-11-25,10.2765459456944,769844.880882624
2021-11-26,10.2666983597917,767957.074981618
2021-11-27,10.2529499538889,765321.472505139
2021-11-28,10.2406632690278,762966.085467787
2021-11-29,10.2276169325,760465.071378972
2021-11-30,10.2140988557639,757873.623557686
2021-12-01,10.2029656999306,755739.370809196
2021-12-02,10.1926214577083,753756.354697293
2021-12-03,10.1797440002639,751287.715134908
2021-12-04,10.169325618125,749290.486222674
2021-12-05,10.1569804528333,746923.888346139
2021-12-06,10.1382683042128,743336.724452859
2021-12-07,10.1192201878472,739685.154734864
2021-12-08,10.1069351326736,737330.080112525
2021-12-09,10.0948563886944,735014.55584234
2021-12-10,10.0860742852361,733331.005488418
2021-12-11,10.0836138554792,732859.335186679
2021-12-12,10.0753939145347,731283.552738671
2021-12-13,10.0631271263472,728931.979941501
2021-12-14,10.0501633534097,726446.793491508
2021-12-15,10.0377770548056,724072.310260042
2021-12-16,10.0258509437361,721786.046085732
2021-12-17,10.0162867568681,719952.568461256
2021-12-18,10.0080730956528,718377.989852433
2021-12-19,9.99945682195139,716740.250307583
2021-12-20,9.99088367340278,715318.052495215
2021-12-21,9.97779966574305,713147.549212186
2021-12-22,9.94634322756944,707929.247289417
2021-12-23,9.93833709438194,706601.111536231
2021-12-24,9.93937579925,706773.422068665
2021-12-25,9.93208790918056,705564.435515502
2021-12-26,9.91996418582639,703553.233594261
2021-12-27,9.90683795839583,701375.726482313
2021-12-28,9.8953158939375,699464.333628954
2021-12-29,9.88813607025694,698273.27418635
2021-12-30,9.88347181047222,697499.521110157
2021-12-31,9.87443876411111,696001.030946252
2022-01-01,9.86994444813889,695255.469813426
2022-01-02,9.89425785735417,699288.816162333
2022-01-03,9.9280020798125,704886.638139659
2022-01-04,9.93464423699305,705988.504199488
2022-01-05,9.92850676868055,704970.360869996
2022-01-06,9.924104062875,704239.996928481
2022-01-07,9.92171834523611,703844.230730366
2022-01-08,9.90966618327083,701844.9001129
2022-01-09,9.90433598971528,700960.67542331
2022-01-10,9.90681987972917,701372.727416097
2022-01-11,9.89878029086806,700039.041708241
2022-01-12,9.89301643384722,699082.876677465
2022-01-13,9.88856816197917,698344.95379141
2022-01-14,9.88537001977083,697814.414652079
2022-01-15,9.87542182058333,696164.109977987
2022-01-16,9.87840049096528,696658.240982127
2022-01-17,9.904473759875,700983.530086174
2022-01-18,9.89843964996528,699982.532860413
2022-01-19,9.89047669263194,698661.559540608
2022-01-20,9.88950694889583,698500.688955871
2022-01-21,9.88364908425694,697528.929021077
2022-01-22,9.87572934623611,696215.125343945
2022-01-23,9.86847126134028,695011.083164774
2022-01-24,9.86401070525,694271.122451674
2022-01-25,9.85845097202083,693348.819473832
2022-01-26,9.85236570440972,692339.335707731
2022-01-27,9.84266118334028,690729.45474547
2022-01-28,9.8380530153986,689965.00673334
2022-01-29,9.84311669186111,690805.018958334
2022-01-30,9.83348404363194,689207.060966454
2022-01-31,9.82420588502778,687667.909184022
2022-02-01,9.81411045625,685993.180624117
2022-02-02,9.80591821275,684634.171070273
2022-02-03,9.82995673352083,688621.916232857
2022-02-04,9.922987270625,704054.732496654
2022-02-05,9.99978241178472,716794.262336661
2022-02-06,10.0228989495278,721220.141696448
2022-02-07,10.0367048363194,723866.763397569
2022-02-08,10.0471734128333,725873.614692208
2022-02-09,10.0489843867708,726220.782751419
2022-02-10,10.049995205875,726414.559204707
2022-02-11,10.0488343830903,726192.026685097
2022-02-12,10.0480752094653,726046.491275372
2022-02-13,10.0508551521319,726579.412970335
2022-02-14,10.0485664334931,726140.660102891
2022-02-15,10.0415473984028,724795.094195305
2022-02-16,10.0357597696736,723685.591848677
2022-02-17,10.0342361856944,723393.517135652
2022-02-18,9.97078110869444,711983.242257288
2022-02-19,10.0082792837153,718417.516599896
2022-02-20,10.0352145052083,723581.063339322
2022-02-21,10.0297027427361,722524.445217609
2022-02-22,10.0324472596181,723050.57570444
2022-02-23,10.0403749722431,724570.337280802
2022-02-24,10.057580944875,727868.76361471
2022-02-25,10.0888952525694,733871.791710645
2022-02-26,10.0983723344514,735688.571099795
2022-02-27,10.1024286121528,736466.169290499
2022-02-28,10.1021113156181,736405.342781695
2022-03-01,10.1014721883958,736282.820556094
2022-03-02,10.0996260566667,735928.912663666
2022-03-03,10.0975101790625,735523.293838262
2022-03-04,10.0917317562569,734415.55628933
2022-03-05,10.08713343725,733534.047476742
2022-03-06,10.0851974626597,733162.916491767
2022-03-07,10.0840450635486,732941.998810647
2022-03-08,10.0822526318333,732598.385340029
2022-03-09,10.1071032222639,737362.303291237
2022-03-10,10.1097137788333,737862.753263988
2022-03-11,10.1074753052708,737433.632498528
2022-03-12,10.1183664561319,739521.492311821
2022-03-13,10.1217510345903,740170.324142194
2022-03-14,10.121528578625,740127.678798644
2022-03-15,10.1196545611319,739768.425138213
2022-03-16,10.1208435159444,739996.350635206
2022-03-17,10.1293549174444,741628.006772676
2022-03-18,10.1278946377708,741348.067647273
2022-03-19,10.1259276194444,740970.985503425
2022-03-20,10.1202706337083,739886.527732762
2022-03-21,10.1138144926806,738648.869970717
2022-03-22,10.0838335996444,732901.460671647
2022-03-23,10.0736008381875,730939.815690559
2022-03-24,10.1126156003958,738419.0394364
2022-03-25,10.1347959804514,742671.071636864
2022-03-26,10.1426863333958,744183.671272613
2022-03-27,10.1434668595486,744333.300013266
2022-03-28,10.1414299167639,743942.813182587
2022-03-29,10.1377219141458,743231.98016296
2022-03-30,10.1353253029514,742772.544033135
2022-03-31,10.1408303728403,743827.879170528
2022-04-01,10.1430035140417,744244.475565239
2022-04-02,10.1364540824583,742988.933779331
2022-04-03,10.1307123457292,741888.229039473
2022-04-04,10.1241166165347,740623.811890169
2022-04-05,10.1253934223681,740868.578639137
2022-04-06,10.1600230938819,747507.169952709
2022-04-07,10.1773010262708,750819.391145087
2022-04-08,10.1848103655208,752258.949539273
2022-04-09,10.1905619745347,753361.546819855
2022-04-10,10.1888433567986,753032.083666567
2022-04-11,10.1864864810069,752580.264909018
2022-04-12,10.1943664068794,754090.865649996
2022-04-13,10.2090229948611,756900.568815177
2022-04-14,10.2078344094444,756672.714132255
2022-04-15,10.19849246125,754881.840195994
2022-04-16,10.1932300192361,753873.017405759
2022-04-17,10.1873857135972,752752.649959228
2022-04-18,10.2075288104444,756614.130068989
2022-04-19,10.2294517433333,760816.809028442
2022-04-20,10.2250867159028,759980.022772114
2022-04-21,10.2232485008333,759627.632522394
2022-04-22,10.2224606736806,759476.604162483
2022-04-23,10.2197157729167,758950.400084559
2022-04-24,10.2168102211806,758393.398828894
2022-04-25,10.2107408303472,757229.88200926
2022-04-26,10.2091170097222,756918.591690158
2022-04-27,10.2010183320139,755366.055696151
2022-04-28,10.1894176876458,753142.184271245
2022-04-29,10.1791192287778,751167.944938445
2022-04-30,10.1799731343264,751331.640685757
2022-05-01,10.1826148143056,751838.057091003
2022-05-02,10.1813299572766,751591.74690847
2022-05-03,10.1774180668056,750841.828097075
2022-05-04,10.1772006085486,750800.140826232
